"STATION","CBPSEG","cbpseg_st","LATITUDE","LONGITUDE","SUM","MEAN","COUNT","CellID","DistanceToNearestKm","Replacement"
"18422","ELKOH","ELKOH_MD",39.509,-75.926,0.00455,0.00151666666666667,3,NA,4892.30286388773,10214
"18423","ELKOH","ELKOH_MD",39.515,-75.8776,0.003,5e-04,6,NA,8445.68616215034,10215
"18424","ELKOH","ELKOH_MD",39.52,-75.8744,0.0494,0.0038,13,NA,8997.90839745677,10215
"18425","ELKOH","ELKOH_MD",39.5542,-75.8674,3.5708,0.595133333333333,6,NA,11993.2979551546,10214
"18426","SASOH","SASOH_MD",39.3685,-76.0345,0.02107,0.00351166666666667,6,NA,733.436743036609,9548
"18501","POCMH","POCMH_MD",37.9285,-75.7809,0.0324,0.00294545454545455,11,NA,1181.59917579406,3939
"18502","POCMH","POCMH_MD",37.9542,-75.7805,0.0263,0.00187857142857143,14,NA,1055.00655109559,4024
"18503","TANMH","TANMH_MD",37.9592,-75.9658,0.03515,0.00146458333333333,24,NA,1225.83578408379,4186
"18504","TANMH","TANMH_MD",38.0278,-75.9745,0.0216,0.00108,20,NA,1438.57438740862,4523
"18505","TANMH","TANMH_MD",38.0406,-76.1113,0.0138,0.00125454545454545,11,NA,1299.35081799623,4685
"18506","TANMH","TANMH_MD",38.0524,-75.9656,0.02445,0.00271666666666667,9,NA,1265.38311189551,4524
"18507","CB5MH","CB5MH_MD",38.0709,-76.2903,3e-04,6e-05,5,NA,985.927418313829,4922
"18508","CB5MH","CB5MH_MD",38.0813,-76.2964,0.0088,0.0011,8,NA,287.163501248729,4922
"18509","CB5MH","CB5MH_MD",38.1858,-76.1626,0,0,1,NA,643.447478537736,5191
"18510","CB5MH","CB5MH_MD",38.2273,-76.2283,0.0546,0.00455,12,NA,1123.05008073415,5355
"18511","CB5MH","CB5MH_MD",38.3502,-76.2996,0.01525,0.00108928571428571,14,NA,301.875773858504,5858
"18512","CB4MH","CB4MH_MD",38.3993,-76.283,0.0574,0.00521818181818182,11,NA,1054.49862725127,6028
"18513","CB4MH","CB4MH_MD",38.464,-76.4472,0,0,1,NA,1139.7098000291,6350
"18514","LCHMH","LCHMH_MD",38.4966,-76.2644,0.05375,0.00383928571428571,14,NA,1096.85844302987,6452
"18515","CB4MH","CB4MH_MD",38.598,-76.3896,0.6241,0.03900625,16,NA,476.101039882893,6948
"18516","CB4MH","CB4MH_MD",38.6231,-76.3432,7e-04,0.00035,2,NA,507.864866368483,7036
"18517","CB4MH","CB4MH_MD",38.6361,-76.4673,0,0,1,NA,310.978088783993,7107
"18518","CB4MH","CB4MH_MD",38.6636,-76.5215,0.1403,0.0107923076923077,13,NA,1050.39433789953,7270
"18519","CHOMH1","CHOMH1_MD",38.6685,-76.3297,0.03165,0.00243461538461538,13,NA,952.746344875566,7206
"18520","CB4MH","CB4MH_MD",38.6864,-76.3575,0.0502,0.00456363636363636,11,NA,1063.69319712057,7288
"18521","CB4MH","CB4MH_MD",38.7237,-76.3778,0.2147,0.0178916666666667,12,NA,943.502527251043,7453
"18522","CHOMH1","CHOMH1_MD",38.7303,-76.2023,0.3276,0.020475,16,NA,3547.54731910142,7547
"18523","EASMH","EASMH_MD",38.7891,-76.1314,0.08115,0.00737727272727273,11,NA,7230.7164074984,7884
"18524","EASMH","EASMH_MD",38.8696,-76.3274,0.05015,0.00417916666666667,12,NA,474.281269237269,8128
"18525","CB4MH","CB4MH_MD",38.8936,-76.4404,0.1443,0.0131181818181818,11,NA,385.534297627148,8115
"18601","CB3MH","CB3MH_MD",39.039,-76.382,0.0032,0.0032,1,NA,1680.99175741176,8535
"18602","CB3MH","CB3MH_MD",39.0413,-76.2894,0.2883,0.0262090909090909,11,NA,1015.57981695553,8628
"18603","CB3MH","CB3MH_MD",39.0437,-76.2511,0.0444,0.00634285714285714,7,NA,1349.9536733963,8716
"18604","CB3MH","CB3MH_MD",39.0765,-76.3404,0.2968,0.05936,5,NA,1068.2638777819,8705
"18605","CB3MH","CB3MH_MD",39.0979,-76.3038,0.0108,0.0054,2,NA,1780.62278985648,8791
"18606","CB3MH","CB3MH_MD",39.1269,-76.2742,0.0417,0.00595714285714286,7,NA,2234.76964894748,8792
"18607","CB3MH","CB3MH_MD",39.1396,-76.4359,0.0922,0.011525,8,NA,2579.00812672125,8776
"18608","CB3MH","CB3MH_MD",39.1397,-76.3576,0.0652,0.00592727272727273,11,NA,435.804906329352,8783
"18609","CB3MH","CB3MH_MD",39.1505,-76.429,0.08915,0.00685769230769231,13,NA,1232.59768497179,8776
"18610","CB3MH","CB3MH_MD",39.1588,-76.3299,0.04025,0.00670833333333333,6,NA,1284.18444633096,8868
"18611","CB3MH","CB3MH_MD",39.1784,-76.377,0.0746,0.00532857142857143,14,NA,1348.30837395682,8862
"18612","CB3MH","CB3MH_MD",39.1998,-76.3616,2.8387,0.202764285714286,14,NA,1502.4690454948,8863
"18613","CB2OH","CB2OH_MD",39.2303,-76.3368,1.0065,0.0915,11,NA,639.105304065269,8946
"18614","CB2OH","CB2OH_MD",39.2307,-76.3116,0.09455,0.00859545454545455,11,NA,1651.420829472,8949
"18615","CB2OH","CB2OH_MD",39.2444,-76.3381,0.83085,0.0923166666666667,9,NA,1825.70510538463,8945
"18616","CB2OH","CB2OH_MD",39.2516,-76.3434,0.4306,0.0287066666666667,15,NA,2255.92830564426,8945
"18617","CB2OH","CB2OH_MD",39.2854,-76.2969,0.8277,0.0919666666666667,9,NA,2445.21344740598,9030
"18618","CB2OH","CB2OH_MD",39.293,-76.1759,0.10845,0.00774642857142857,14,NA,1883.39440607735,9205
"18619","CB2OH","CB2OH_MD",39.2942,-76.2632,1.8274,0.140569230769231,13,NA,274.220926911831,9116
"18620","CB2OH","CB2OH_MD",39.3204,-76.2296,2.8108,0.312311111111111,9,NA,920.291804338014,9200
"18621","CB2OH","CB2OH_MD",39.3446,-76.2337,3.47545,0.289620833333333,12,NA,1041.96598241453,9198
"18622","CB2OH","CB2OH_MD",39.3633,-76.1514,0.57605,0.0523681818181818,11,NA,1529.30967936704,9371
"18623","CB2OH","CB2OH_MD",39.3873,-76.0987,2.8726,0.239383333333333,12,NA,101.310838128137,9457
"18624","CB1TF","CB1TF_MD",39.4597,-76.0372,2.7077,0.225641666666667,12,NA,400.545034275746,9790
"18625","CB1TF","CB1TF_MD",39.5871,-76.108,0.039,0.004875,8,NA,402.493496240193,10110
"18J01","JMSPH","JMSPH_VA",37.0067,-76.3182,0.061,0.00203333333333333,30,NA,487.800351465709,810
"18J02","JMSPH","JMSPH_VA",36.9645,-76.3434,2.471,0.190076923076923,13,NA,1327.37183530159,643
"18J03","ELIPH","ELIPH_VA",36.9151,-76.3348,0.064,0.0064,10,NA,3404.89304139376,560
"18J04","LAFMH","LAFMH_VA",36.8858,-76.2768,0.072,0.00654545454545455,11,NA,8975.63616545198,730
"18J06","EBEMH","EBEMH_VA",36.8317,-76.2136,0.086,0.00955555555555555,9,NA,12290.4825299771,823
"18J07","JMSPH","JMSPH_VA",36.9801,-76.3747,0.072,0.00205714285714286,35,NA,1356.83515139098,640
"18J08","JMSMH","JMSMH_VA",36.8599,-76.5217,0.099,0.00825,12,NA,6025.93251043453,388
"18J09","JMSMH","JMSMH_VA",36.9677,-76.4602,0.075,0.0025,30,NA,627.18398255092,552
"18J10","JMSMH","JMSMH_VA",37.0242,-76.469,0.028,0.0028,10,NA,988.86403614111,632
"18J11","JMSMH","JMSMH_VA",37.0522,-76.5166,0.03,0.003,10,NA,1503.03916195959,628
"18J12","JMSMH","JMSMH_VA",37.0598,-76.5958,0.073,0.00608333333333333,12,NA,1415.74399575431,539
"18J13","JMSMH","JMSMH_VA",37.063,-76.6511,0.022,0.00366666666666667,6,NA,1023.52145167621,535
"18J15","JMSMH","JMSMH_VA",37.158,-76.6266,0.039,0.00433333333333333,9,NA,633.600672321847,868
"18J16","JMSMH","JMSMH_VA",37.1777,-76.6274,0.045,0.0045,10,NA,544.486953031395,951
"18J17","JMSOH","JMSOH_VA",37.1848,-76.6472,0.036,0.00276923076923077,13,NA,208.323704051403,949
"18J18","JMSOH","JMSOH_VA",37.2156,-76.6614,0.033,0.00253846153846154,13,NA,937.517401000464,1031
"18J19","JMSOH","JMSOH_VA",37.2209,-76.6906,0.04,0.00307692307692308,13,NA,495.866138923207,1029
"18J20","JMSOH","JMSOH_VA",37.2225,-76.8499,0.38,0.0422222222222222,9,NA,863.064674548857,770
"18J21","JMSOH","JMSOH_VA",37.2178,-76.8777,0.7,0.07,10,NA,629.663380716631,685
"18J22","JMSOH","JMSOH_VA",37.2314,-76.9123,0.02,0.002,10,NA,349.937692891384,683
"18J24","JMSTF","JMSTF_NATL",37.3023,-77.0873,1.79,0.298333333333333,6,NA,13650.7993872038,597
"18J26","JMSMH","JMSMH_VA",36.9422,-76.4568,0.077,0.00641666666666667,12,NA,863.364798770124,470
"18J27","JMSPH","JMSPH_VA",36.9531,-76.3781,0.035,0.0014,25,NA,1505.54779564565,642
"18J28","JMSMH","JMSMH_VA",37.0869,-76.6482,0.032,0.00355555555555556,9,NA,1299.43351330348,618
"18J29","JMSMH","JMSMH_VA",36.9113,-76.3927,0.04,0.00333333333333333,12,NA,1371.06000372054,476
"18M01","CB7PH","CB7PH_VA",37.0355,-75.9685,0.046,0.00383333333333333,12,NA,977.485297958982,1582
"18M02","CB8PH","CB8PH_VA",36.9543,-76.2075,0.055,0.00305555555555556,18,NA,507.623350761742,819
"18M03","CB6PH","CB6PH_VA",37.09,-76.2274,0.061,0.00234615384615385,26,NA,701.191499055409,1316
"18M04","CB7PH","CB7PH_VA",37.2465,-76.1448,0.694,0.0187567567567568,37,NA,1535.86689411027,2073
"18M05","CB6PH","CB6PH_VA",37.3982,-76.1805,0.029,0.00145,20,NA,623.829552697631,2403
"18M06","CB7PH","CB7PH_VA",37.476,-76.1286,0.602,0.0200666666666667,30,NA,749.854083620412,2574
"18M07","CB7PH","CB7PH_VA",37.4973,-76.0069,0.579,0.0175454545454545,33,NA,725.753998525325,2667
"18M08","CB6PH","CB6PH_VA",37.5197,-76.27,0.041,0.00227777777777778,18,NA,141.632109714483,2646
"18M09","PIAMH","PIAMH_VA",37.534,-76.3936,0.012,0.00133333333333333,9,NA,3876.49439578487,2640
"18M10","CB7PH","CB7PH_VA",37.5585,-75.9632,0.02,0.00133333333333333,15,NA,1793.10240916152,2754
"18M11","CB7PH","CB7PH_VA",37.5783,-76.015,0.124,0.00459259259259259,27,NA,556.21180810473,2835
"18M12","CB7PH","CB7PH_VA",37.6012,-75.9549,0.04,0.00166666666666667,24,NA,2006.09005654616,2838
"18M13","CB6PH","CB6PH_VA",37.6139,-76.2394,0.045,0.00225,20,NA,545.545432553457,2900
"18M14","CB7PH","CB7PH_VA",37.6401,-76.055,0.208,0.0138666666666667,15,NA,1146.23757674973,3001
"18M15","CB7PH","CB7PH_VA",37.647,-76.0236,0.032,0.00123076923076923,26,NA,457.87094215179,3003
"18M16","CB7PH","CB7PH_VA",37.6496,-76.0767,0.123,0.00647368421052632,19,NA,176.441685989094,2999
"18M17","CB6PH","CB6PH_VA",37.6582,-76.1788,0.025,0.00178571428571429,14,NA,1342.36874072248,2990
"18M18","CB7PH","CB7PH_VA",37.682,-76.1198,0.07,0.00411764705882353,17,NA,903.727647565021,3079
"18M19","CB5MH","CB5MH_VA",37.6855,-76.2236,0.001,0.001,1,NA,996.428881874749,3154
"18M20","CB7PH","CB7PH_VA",37.7109,-76.0555,0.017,0.00188888888888889,9,NA,914.006318652046,3169
"18M21","CB7PH","CB7PH_VA",37.7518,-75.8431,0.023,0.0010952380952381,21,NA,1142.34935726484,3264
"18M23","TANMH","TANMH_VA",37.8204,-76.0111,0.035,0.00205882352941176,17,NA,806.386612006551,3678
"18M24","POCMH","POCMH_VA",37.9028,-75.6835,0.027,0.00225,12,NA,4469.04232143833,3688
"18M26","CB7PH","CB7PH_VA",37.6916,-76.1256,0.04,0.00266666666666667,15,NA,822.409845586353,3163
"18M27","CB7PH","CB7PH_VA",37.6229,-75.8892,0.051,0.00268421052631579,19,NA,3887.93162039762,3009
"18R02","RPPMH","RPPMH_VA",37.593,-76.3496,0.001,0.001,1,NA,446.002537475213,2808
"18R03","RPPMH","RPPMH_VA",37.5789,-76.3677,0.05,0.00277777777777778,18,NA,1441.26521961842,2806
"18R05","RPPMH","RPPMH_VA",37.5771,-76.3933,0.018,0.00163636363636364,11,NA,1730.66998623902,2805
"18R06","RPPMH","RPPMH_VA",37.5827,-76.4135,0.031,0.00206666666666667,15,NA,1135.99658779865,2803
"18R07","RPPMH","RPPMH_VA",37.5841,-76.418,0.046,0.00383333333333333,12,NA,1050.5687857371,2803
"18R08","RPPMH","RPPMH_VA",37.6194,-76.4113,0.001,0.001,1,NA,174.242613153103,2887
"18R09","RPPMH","RPPMH_VA",37.6217,-76.4341,0.002,0.001,2,NA,458.356286491848,2885
"18R10","CRRMH","CRRMH_VA",37.665,-76.4708,0.032,0.00228571428571429,14,NA,2097.71622167143,2967
"18R12","RPPMH","RPPMH_VA",37.7643,-76.5997,0.038,0.0038,10,NA,490.061356723376,3546
"18R13","RPPMH","RPPMH_VA",37.7536,-76.6435,0.024,0.0024,10,NA,915.04785592296,3544
"18R14","RPPMH","RPPMH_VA",37.8029,-76.6603,0.044,0.0044,10,NA,1174.24563436391,3795
"18R15","RPPMH","RPPMH_VA",37.7925,-76.6779,0.004,0.00133333333333333,3,NA,335.4591227139,3794
"18R16","RPPMH","RPPMH_VA",37.8131,-76.6855,0.033,0.003,11,NA,885.726122286113,3961
"18R17","RPPMH","RPPMH_VA",37.8176,-76.7063,0.017,0.002125,8,NA,933.439779046234,3960
"18R18","RPPMH","RPPMH_VA",37.8427,-76.7399,0.043,0.00390909090909091,11,NA,684.819636746488,4127
"18R19","RPPMH","RPPMH_VA",37.8618,-76.7806,0.039,0.00433333333333333,9,NA,1134.87094132408,4377
"18R20","RPPMH","RPPMH_VA",37.8701,-76.772,0.006,0.0012,5,NA,781.859294294384,4377
"18R21","RPPMH","RPPMH_VA",37.9034,-76.7753,0.031,0.0031,10,NA,886.854478421329,4545
"18R22","RPPOH","RPPOH_VA",38.0086,-76.9144,0.045,0.005,9,NA,7323.98884444236,4962
"18R23","RPPTF","RPPTF_VA",38.0932,-76.9891,0.017,0.002125,8,NA,13647.1203844328,5974
"18R24","RPPTF","RPPTF_VA",38.0924,-77.0228,0.043,0.00614285714285714,7,NA,15192.5158339481,5974
"18R25","RPPTF","RPPTF_VA",38.1505,-77.0688,0.023,0.00766666666666667,3,NA,14024.7601356868,6058
"18R27","RPPMH","RPPMH_VA",37.7387,-76.5961,0.012,0.003,4,NA,589.946669009703,3378
"18R28","RPPMH","RPPMH_VA",37.616,-76.5041,0.027,0.0018,15,NA,923.302107356516,2880
"18R29","RPPMH","RPPMH_VA",37.8223,-76.72,0.027,0.00385714285714286,7,NA,541.022280898939,4044
"18Y02","YRKPH","YRKPH_VA",37.2447,-76.5171,0.029,0.00322222222222222,9,NA,494.312466411914,1711
"18Y03","YRKPH","YRKPH_VA",37.265,-76.5371,0.036,0.0036,10,NA,406.304032988095,1793
"18Y05","YRKPH","YRKPH_VA",37.3055,-76.5678,0.103,0.0049047619047619,21,NA,765.822246280978,1957
"18Y06","YRKMH","YRKMH_VA",37.2915,-76.6014,0.042,0.002625,16,NA,749.435043167733,1872
"18Y07","YRKMH","YRKMH_VA",37.3463,-76.6337,0.071,0.00645454545454545,11,NA,786.887606608058,2036
"18Y08","YRKMH","YRKMH_VA",37.3529,-76.6431,0.033,0.0033,10,NA,328.06214404524,2036
"18Y09","YRKMH","YRKMH_VA",37.369,-76.6433,0.041,0.00455555555555556,9,NA,1118.56043867026,2119
"18Y10","YRKMH","YRKMH_VA",37.377,-76.6573,0.028,0.00311111111111111,9,NA,880.442522884571,2119
"18Y11","YRKMH","YRKMH_VA",37.3846,-76.6494,0.858,0.0429,20,NA,697.437142302287,2119
"18Y12","YRKMH","YRKMH_VA",37.3849,-76.6739,0.102,0.00927272727272727,11,NA,784.679539486828,2118
"18Y13","YRKMH","YRKMH_VA",37.4031,-76.6773,0.039,0.00354545454545455,11,NA,916.601631018412,2201
"18Y14","YRKMH","YRKMH_VA",37.4064,-76.6756,0.014,0.002,7,NA,530.31936711436,2201
"18Y15","YRKMH","YRKMH_VA",37.434,-76.7281,0.031,0.00281818181818182,11,NA,1614.20061356187,2282
"18Y16","YRKMH","YRKMH_VA",37.491,-76.7564,0.04,0.00444444444444444,9,NA,5328.72756849931,2282
"18Y17","MPNOH","MPNOH_VA",37.5752,-76.801,0.042,0.0035,12,NA,15458.0602054058,2282
"18Y18","MPNOH","MPNOH_VA",37.6473,-76.8686,0.005,0.001,5,NA,20763.5928632762,3792
"18Y19","MPNTF","MPNTF_VA",37.6882,-76.9443,0.117,0.013,9,NA,22901.4828234891,3959
"18Y20","PMKOH","PMKOH_VA",37.541,-76.8119,0.161,0.0146363636363636,11,NA,12648.6954571638,2282
"18Y21","PMKOH","PMKOH_VA",37.5412,-76.8288,0.018,0.00163636363636364,11,NA,13593.5134853915,2282
"18Y22","PMKOH","PMKOH_VA",37.5232,-76.8655,0.021,0.002625,8,NA,14695.4784444241,2282
"18Y23","PMKOH","PMKOH_VA",37.5357,-76.9507,0.015,0.00214285714285714,7,NA,21920.2133975323,2282
"18Y24","PMKOH","PMKOH_VA",37.5387,-76.9581,0.589,0.0841428571428571,7,NA,22654.0340225322,2282
"18Y25","PMKTF","PMKTF_VA",37.551,-76.9686,1.194,0.0796,15,NA,24102.3050160013,2282
"18Y26","MPNOH","MPNOH_VA",37.6489,-76.8728,0.416,0.0594285714285714,7,NA,20874.816619617,3792
"18Y27","YRKPH","YRKPH_VA",37.2455,-76.5106,0.203,0.0135333333333333,15,NA,679.651900900224,1711
"19101","POTMH","POTMH_MD",38.0017,-76.3114,0,0,1,NA,790.986845728662,4665
"19102","POTMH","POTMH_MD",38.0331,-76.4603,0.00385,0.00077,5,NA,950.364402739151,4905
"19103","POTMH","POTMH_MD",38.0702,-76.4519,1e-04,1e-04,1,NA,433.428828637918,4991
"19104","POTMH","POTMH_MD",38.0831,-76.5133,0,0,1,NA,961.694568242948,5070
"19105","POTMH","POTMH_MD",38.0967,-76.5669,0.0183,0.00261428571428571,7,NA,1103.62330499418,5234
"19106","POTMH","POTMH_MD",38.1349,-76.5339,0.0127,0.00141111111111111,9,NA,611.142321667933,5322
"19107","POTMH","POTMH_MD",38.1668,-76.8247,2e-04,2e-04,1,NA,357.699141074331,5725
"19108","POTMH","POTMH_MD",38.1754,-76.7768,0.0128,0.00213333333333333,6,NA,1292.85057106277,5727
"19109","POTMH","POTMH_MD",38.1936,-76.8936,0.0074,0.00185,4,NA,438.804314924406,5891
"19110","POTMH","POTMH_MD",38.2015,-76.637,0,0,1,NA,1035.76760987095,5652
"19111","POTMH","POTMH_MD",38.2338,-76.8317,5e-05,5e-05,1,NA,1431.20997515473,5978
"19112","POTMH","POTMH_MD",38.2346,-76.7331,0.00785,0.000785,10,NA,552.614213395452,5815
"19113","POTMH","POTMH_MD",38.2378,-76.9371,0,0,1,NA,1306.38249932854,6058
"19114","POTMH","POTMH_MD",38.245,-76.8203,0,0,1,NA,685.209655431564,5979
"19116","POTMH","POTMH_MD",38.2815,-76.9847,0.0175,0.00291666666666667,6,NA,1364.53968364852,6226
"19117","POTMH","POTMH_MD",38.3181,-76.9406,0.02625,0.00525,5,NA,501.377764650086,6312
"19118","POTMH","POTMH_MD",38.322,-76.8339,0.0502,0.00456363636363636,11,NA,1219.55977932855,6232
"19119","POTMH","POTMH_MD",38.329,-76.9597,0.07575,0.00582692307692308,13,NA,1806.97173810747,6312
"19120","POTOH","POTOH_CED",38.4158,-77.1193,1.49635,0.213764285714286,7,NA,4054.66857612712,6645
"19121","POTOH","POTOH_CED",38.4391,-77.1107,2e-04,1e-04,2,NA,5967.90831952096,6645
"19123","POTTF","POTTF_MD",38.5452,-77.2676,0.00785,0.0019625,4,NA,14752.2687995111,6892
"19124","MATTF","MATTF_MD",38.5878,-77.1423,0.0043,0.001075,4,NA,21967.7191295161,6647
"19125","POTTF","POTTF_MD",38.6426,-77.1321,1.92967,0.120604375,16,NA,27263.7208284885,6647
"19126","POTMH","POTMH_MD",37.97,-76.34,0.0177,0.00126428571428571,14,NA,1000.88252541943,4494
"19127","POTMH","POTMH_MD",38.2315,-76.8814,0,0,1,NA,817.07466699409,5976
"19201","PAXMH","PAXMH_MD",38.2961,-76.4312,0.0192,0.00192,10,NA,2179.67252805865,5842
"19202","PAXMH","PAXMH_MD",38.3302,-76.4575,0.00625,0.00208333333333333,3,NA,1193.42586696216,5923
"19204","PAXMH","PAXMH_MD",38.3416,-76.4744,0.0121,0.00121,10,NA,1199.42933051273,5923
"19205","PAXMH","PAXMH_MD",38.3517,-76.4856,0.0066,0.000733333333333333,9,NA,327.491263134061,6006
"19206","PAXMH","PAXMH_MD",38.3719,-76.5208,0.0183,0.00183,10,NA,456.755112275483,6088
"19207","PAXMH","PAXMH_MD",38.4024,-76.5285,0.0237,0.00395,6,NA,1294.82252480157,6172
"19208","PAXMH","PAXMH_MD",38.4034,-76.5686,0.0016,8e-04,2,NA,418.978881249187,6253
"19210","PAXMH","PAXMH_MD",38.4043,-76.5434,0.03295,0.00366111111111111,9,NA,1058.94893272356,6254
"19211","PAXMH","PAXMH_MD",38.4186,-76.5639,0.02775,0.00346875,8,NA,1396.28166540911,6253
"19212","PAXMH","PAXMH_MD",38.4184,-76.5619,0.03105,0.00345,9,NA,1283.43862107048,6254
"19213","PAXMH","PAXMH_MD",38.4393,-76.6295,0.0038,0.00126666666666667,3,NA,386.119816459332,6417
"19216","PAXMH","PAXMH_MD",38.4526,-76.6467,0.04555,0.00379583333333333,12,NA,1736.73182827074,6501
"19217","PAXMH","PAXMH_MD",38.4563,-76.6252,0.0131,0.0016375,8,NA,1005.38300194026,6501
"19218","PAXMH","PAXMH_MD",38.4612,-76.657,0.0097,0.00194,5,NA,2167.67382918074,6501
"19219","PAXMH","PAXMH_MD",38.5123,-76.6717,2e-04,2e-04,1,NA,6422.36732679843,6501
"19220","PAXMH","PAXMH_MD",38.5141,-76.6686,0.0018,9e-04,2,NA,6455.2112584454,6501
"19221","PAXMH","PAXMH_MD",38.5296,-76.6611,0.0164,0.00164,10,NA,7763.73770912198,6501
"19222","PAXOH","PAXOH_MD",38.6138,-76.6726,0.0236,0.00262222222222222,9,NA,14211.7680133586,7186
"19223","PAXOH","PAXOH_MD",38.644,-76.6922,0.00525,0.00175,3,NA,14708.6064613501,7269
"19224","PAXOH","PAXOH_MD",38.6636,-76.6845,0.00015,7.5e-05,2,NA,13735.7052249673,7269
"19225","PAXTF","PAXTF_MD",38.7134,-76.7015,0.0207,0.00138,15,NA,13811.7932652345,7519
"19227","PAXOH","PAXOH_MD",38.6136,-76.6733,0.0174,0.00248571428571429,7,NA,14276.5644282522,7186
"19228","PAXMH","PAXMH_MD",38.4432,-76.6337,0.0034,0.00113333333333333,3,NA,753.096811050927,6417
"19229","PAXMH","PAXMH_MD",38.3502,-76.5189,0,0,1,NA,2052.37221930624,6088
"19230","PAXMH","PAXMH_MD",38.4123,-76.5871,0.0011,0.00055,2,NA,1260.75218329188,6251
"19301","WSTMH","WSTMH_MD",38.8365,-76.5257,0.0211,0.00422,5,NA,3034.03226467648,7859
"19302","WSTMH","WSTMH_MD",38.8512,-76.5071,0.0647,0.00497692307692308,13,NA,1623.12106402533,7943
"19303","WSTMH","WSTMH_MD",38.8663,-76.5141,0.08355,0.00759545454545454,11,NA,1997.38009594475,8026
"19304","RHDMH","RHDMH_MD",38.8793,-76.4881,0.05185,0.005185,10,NA,838.293273861669,8026
"19305","SOUMH","SOUMH_MD",38.907,-76.4789,0.07375,0.00819444444444444,9,NA,1271.23854986277,8110
"19306","SOUMH","SOUMH_MD",38.9127,-76.5088,0.0273,0.00248181818181818,11,NA,2674.65947501717,8110
"19307","SOUMH","SOUMH_MD",38.9219,-76.5031,0.07615,0.004759375,16,NA,3170.64402944012,8110
"19308","SOUMH","SOUMH_MD",38.9229,-76.5268,0,0,1,NA,4598.44525534781,8110
"19309","SOUMH","SOUMH_MD",38.9371,-76.5347,0.01465,0.00183125,8,NA,6174.19758361479,8110
"19310","SEVMH","SEVMH_MD",38.9864,-76.4871,0.03105,0.00282272727272727,11,NA,2872.13115893367,8362
"19311","SEVMH","SEVMH_MD",39.0536,-76.5449,0,0,1,NA,11028.1300409856,8613
"19312","MAGMH","MAGMH_MD",39.0568,-76.4529,0.0336,0.0048,7,NA,3312.79984342071,8613
"19314","MAGMH","MAGMH_MD",39.0786,-76.5097,0.0018,9e-04,2,NA,7840.87302087339,8613
"19315","MAGMH","MAGMH_MD",39.0838,-76.4235,0.00495,0.000707142857142857,7,NA,1412.57025060158,8613
"19316","PATMH","PATMH_MD",39.2022,-76.519,0.0011,0.00055,2,NA,503.438383681403,8767
"19317","PATMH","PATMH_MD",39.2146,-76.5022,0,0,1,NA,2417.07727747918,8767
"19318","PATMH","PATMH_MD",39.2334,-76.5431,5e-05,5e-05,1,NA,3590.08109539241,8766
"19319","PATMH","PATMH_MD",39.2387,-76.5306,0,0,1,NA,4040.75840574217,8766
"19320","PATMH","PATMH_MD",39.245,-76.49,2e-04,2e-04,1,NA,5848.86842322997,8767
"19321","PATMH","PATMH_MD",39.2623,-76.5757,0,0,1,NA,7669.15514740436,8766
"19322","MIDOH","MIDOH_MD",39.292,-76.3966,0.00295,0.000491666666666667,6,NA,2573.60462480346,9024
"19323","MIDOH","MIDOH_MD",39.2949,-76.3779,0.02335,0.00291875,8,NA,947.101891738455,9024
"19324","BSHOH","BSHOH_MD",39.4365,-76.2436,0.01145,0.0028625,4,NA,8238.64787712486,9367
"19325","BSHOH","BSHOH_MD",39.445,-76.2435,0.044,0.0146666666666667,3,NA,8831.78935923433,9367
"19326","BSHOH","BSHOH_MD",39.4518,-76.2428,0.03707,0.0092675,4,NA,9310.48021242256,9367
"19401","MANMH","MANMH_MD",38.1155,-75.9268,0.0282,0.0047,6,NA,1677.02340116783,4779
"19402","MANMH","MANMH_MD",38.117,-75.8853,0.06835,0.00284791666666667,24,NA,1337.35141712119,4696
"19403","MANMH","MANMH_MD",38.1386,-75.8,0.0019,0.000475,4,NA,3611.23405793333,4697
"19404","NANMH","NANMH_MD",38.2951,-75.9333,0.00555,0.00069375,8,NA,2571.72745526354,5285
"19405","NANOH","NANOH_MD",38.5285,-75.7576,0.01095,0.00136875,8,NA,22615.7418872074,6632
"19406","CHOMH2","CHOMH2_MD",38.5896,-76.0416,0.26145,0.0217875,12,NA,1639.2212310801,6631
"19407","CHOMH2","CHOMH2_MD",38.5899,-76.0829,0.10525,0.0150357142857143,7,NA,1420.34937661669,6797
"19408","CHOMH2","CHOMH2_MD",38.5932,-76.053,0.02295,0.0019125,12,NA,1410.3948895385,6714
"19409","CHOMH2","CHOMH2_MD",38.6072,-76.1431,0.02135,0.00266875,8,NA,479.199468466273,6879
"19410","CHOMH2","CHOMH2_MD",38.6133,-76.1384,0.1184,0.0197333333333333,6,NA,1135.34442967844,6879
"19411","CHOMH2","CHOMH2_MD",38.6143,-75.9829,0.0775,0.00775,10,NA,4434.38185336731,6632
"19412","CHSMH","CHSMH_MD",38.981,-76.2173,0.0891,0.0081,11,NA,591.164840214134,8552
"19413","CHSMH","CHSMH_MD",39.0252,-76.1769,0.02825,0.00217307692307692,13,NA,1773.94010376914,8720
"19414","CHSMH","CHSMH_MD",39.0793,-76.1376,0.0702,0.00702,10,NA,3311.90297126419,8804
"19415","CHSMH","CHSMH_MD",39.0849,-76.1448,0.04135,0.00375909090909091,11,NA,3130.29579484628,8804
