"STATION","Stratum","SAMPLE_DATE","Year","LATITUDE","LONGITUDE","Depth","Depth_cell","Distance_km","CellID"
"25406","MET","2018-09-26",2018,38.33,-75.9113,1.8,2.5,5.36670744602228,5286
"25407","MET","2018-09-26",2018,38.337,-75.8745,1.8,2.5,6.79885742779342,5286
"25409","MET","2018-09-26",2018,38.3399,-75.8917,3.2,2.5,6.612925478213,5286
"25410","MET","2018-09-26",2018,38.3493,-75.8916,1.1,2.5,7.6367998089011,5286
"25411","MET","2018-09-27",2018,38.5723,-76.0597,2.9,4,0.234721509063398,6630
"25412","MET","2018-09-27",2018,38.6203,-76.1601,2.3,3.84205555915833,0.800999884292628,6963
"25413","MET","2018-09-27",2018,38.6492,-75.9526,1.5,2.5,9.11656421451397,6632
"25415","MET","2018-08-23",2018,38.9912,-76.1897,5.7,2.5,1.23609819215331,8638
"25416","MET","2018-08-23",2018,39.0073,-76.2582,8.3,2.89905381202698,1.59045519660333,8633
"25417","MET","2018-09-25",2018,39.0737,-76.1855,6.5,3,0.250292038964627,8803
"25418","MET","2018-09-25",2018,39.0763,-76.1721,5.3,3.1455557346344,1.0971036551375,8804
"25419","MET","2018-09-25",2018,39.0812,-76.1786,5.3,3,1.23634222081298,8803
"25420","MET","2018-09-25",2018,39.1051,-76.1564,1.4,3.1455557346344,4.50461804707064,8804
"25421","MET","2018-09-25",2018,39.1555,-76.1831,3.7,8.37179279327393,8.04691968988698,8956
"25422","MET","2018-09-19",2018,39.3595,-75.9815,1.8,2.8873336315155,3.42832890739486,9550
"25423","MET","2018-09-19",2018,39.3748,-76.0539,4.3,3.26476144790649,1.28940424899227,9546
"25424","MET","2018-09-19",2018,39.4751,-75.9331,1.8,3,2.14066177413456,10215
"25501","MMS","2018-09-26",2018,37.9586,-75.785,2.9,2.5,1.48486052165909,4024
"25502","MMS","2018-09-26",2018,37.9655,-75.7772,2.6,2.5,1.35179921016557,4024
"25503","MMS","2018-08-21",2018,38.0043,-76.2823,12.5,11.1074781417847,1.12661086673179,4668
"25504","MMS","2018-09-26",2018,38.0385,-75.9794,4.3,2.96708869934082,0.881740647070412,4523
"25505","MMS","2018-09-26",2018,38.0632,-76.0999,6.7,5.5,1.10649109645602,4687
"25506","MMS","2018-09-26",2018,38.0787,-75.9134,3.1,2.66308379173279,0.490061717528715,4610
"25507","MMS","2018-08-21",2018,38.1726,-76.3248,6.4,5.27761697769165,0.465810263459243,5259
"25508","MMS","2018-08-21",2018,38.1994,-76.1896,8.9,7.09903335571289,0.458165299854242,5273
"25509","MMS","2018-08-22",2018,38.4471,-76.3336,6,4.26700210571289,0.621567618953697,6278
"25510","MMS","2018-09-27",2018,38.5148,-76.33,2,2.59999990463257,0.0789393031608985,6532
"25511","MMS","2018-09-27",2018,38.6347,-76.1884,6.4,6.16421842575073,0.958962299870136,7045
"25512","MMS","2018-09-27",2018,38.6616,-76.3405,1.9,3,0.224323095309794,7205
"25513","MMS","2018-09-27",2018,38.6875,-76.2183,1.7,4,0.896100003393099,7296
"25514","MMS","2018-09-06",2018,38.6984,-76.5233,1.5,3,0.606721447516739,7353
"25515","MMS","2018-08-22",2018,38.7122,-76.485,10.2,10.4276943206787,0.520151836732424,7441
"25516","MMS","2018-09-27",2018,38.743,-76.2678,3.3,2.95034503936768,2.46549032356756,7547
"25517","MMS","2018-08-22",2018,38.7447,-76.3857,7,6.62054634094238,1.05726763580896,7537
"25518","MMS","2018-09-25",2018,38.7598,-76.1759,4.9,3.39830160140991,5.47464889795881,7884
"25519","MMS","2018-08-22",2018,38.7682,-76.5076,7.8,7.17473983764648,1.00621326955514,7607
"25520","MMS","2018-08-22",2018,38.8366,-76.3239,10.5,9.13873863220215,0.731154205440497,7961
"25521","MMS","2018-08-22",2018,38.8567,-76.2728,7.7,8,0.884765388016058,8132
"25522","MMS","2018-09-22",2018,38.8813,-76.1599,8.1,2.5,4.33070171847099,8303
"25523","MMS","2018-08-22",2018,38.8976,-76.3152,3.6,5.04932641983032,0.364095740158282,8212
"25524","MMS","2018-09-25",2018,38.9046,-76.1855,2.3,2.5,1.96231947613703,8303
"25525","MMS","2018-08-22",2018,38.9804,-76.4018,9.6,5.93432426452637,1.54703615452751,8451
"25601","UPB","2018-08-22",2018,39.0553,-76.2527,6.3,5.43314266204834,0.193791380176944,8715
"25602","UPB","2018-08-22",2018,39.0725,-76.2893,9,7.52961349487305,0.426515023927264,8710
"25603","UPB","2018-08-22",2018,39.0731,-76.3208,10.7,12.4465932846069,0.690701769586183,8707
"25604","UPB","2018-08-30",2018,39.1334,-76.2823,2.4,6,2.18904293246943,8873
"25605","UPB","2018-08-30",2018,39.1633,-76.3909,6.8,5.57992267608643,1.53066356040023,8778
"25606","UPB","2018-08-30",2018,39.1668,-76.3969,11.9,5.57992267608643,1.64016978931926,8778
"25607","UPB","2018-08-30",2018,39.1838,-76.3425,5.2,5.32026672363281,0.672248703360677,8865
"25608","UPB","2018-08-30",2018,39.2009,-76.2942,3.9,7.60489130020142,0.530892091496462,8952
"25609","UPB","2018-08-30",2018,39.201,-76.4062,4.9,4.59999990463257,0.305762734797182,8859
"25610","UPB","2018-08-30",2018,39.2201,-76.392,4.3,4.59999990463257,2.18623218200399,8859
"25611","UPB","2018-08-30",2018,39.2262,-76.3232,5.2,5.02401876449585,0.687833675339243,8948
"25612","UPB","2018-09-28",2018,39.2317,-76.2649,5.6,7,1.13767628556402,9037
"25613","UPB","2018-08-30",2018,39.239,-76.3528,4.9,2.83732771873474,0.701602783926365,8945
"25614","UPB","2018-09-28",2018,39.2495,-76.2568,5,6.27026176452637,0.955010848447371,9036
"25615","UPB","2018-09-28",2018,39.2504,-76.2914,5.5,5.77594614028931,0.607240045333991,9033
"25616","UPB","2018-09-28",2018,39.2656,-76.3333,5.2,4,1.1367713087564,9028
"25617","UPB","2018-09-28",2018,39.3085,-76.2466,4.1,3.29999995231628,1.99012353206351,9116
"25618","UPB","2018-09-28",2018,39.3118,-76.2165,8.9,8.11464786529541,0.978465703942157,9202
"25619","UPB","2018-09-28",2018,39.3251,-76.2056,10.9,8.11464786529541,0.771947875835051,9202
"25620","UPB","2018-09-28",2018,39.3258,-76.1256,1.5,3.20000004768372,2.91190263669031,9289
"25621","UPB","2018-09-28",2018,39.3348,-76.2306,3.8,3.78798270225525,0.337127134350177,9199
"25622","UPB","2018-09-28",2018,39.3902,-76.1657,2.3,2.5,0.224308160182966,9367
"25623","UPB","2018-09-28",2018,39.4223,-76.1118,3.6,2.5,0.902358840569028,9536
"25625","UPB","2018-09-19",2018,39.5853,-75.9645,0.9,2.5,7.9568016489556,10203
"25626","UPB","2018-09-19",2018,39.5437,-76.0253,3.3,2.5,1.02390797313743,10203
"25J01","JAM","2018-08-13",2018,36.9672,-76.3488,15,10,1.2616600564604,643
"25J02","JAM","2018-07-23",2018,36.9002,-76.3063,1.3,3.94041109085083,6.40395490006312,560
"25J03","JAM","2018-07-23",2018,36.8368,-76.3629,1.5,3,7.80300924160205,476
"25J04","JAM","2018-07-23",2018,36.8476,-76.3188,1.1,3,9.32250450820794,476
"25J05","JAM","2018-08-02",2018,36.9787,-76.3921,4.3,4.30000019073486,0.75878011431279,640
"25J06","JAM","2018-08-02",2018,36.9089,-76.4296,1.5,4,0.862934230709116,474
"25J07","JAM","2018-08-02",2018,36.9336,-76.4762,3,2.79999995231628,0.939868396681033,469
"25J08","JAM","2018-08-02",2018,36.9445,-76.4635,3.3,2.79999995231628,0.857523804487567,469
"25J10","JAM","2018-09-05",2018,36.9872,-76.5057,2.6,2.5,1.02580729105051,548
"25J11","JAM","2018-09-05",2018,37.0445,-76.5348,4.9,3.41634726524353,0.234349306968304,627
"25J12","JAM","2018-09-05",2018,37.0448,-76.5414,9.5,2.78245115280151,0.686293715223219,626
"25J13","JAM","2018-09-05",2018,37.0276,-76.5781,1.4,3.60987687110901,0.914833345129248,541
"25J14","JAM","2018-09-05",2018,37.0572,-76.5556,3.6,2.70044589042664,0.0990301248432698,625
"25J15","JAM","2018-09-05",2018,37.0535,-76.608,5,3,0.506036435076219,538
"25J17","JAM","2018-09-15",2018,37.0521,-76.6521,2.7,2.69776082038879,2.03685860089864,536
"25J18","JAM","2018-08-20",2018,37.1256,-76.6411,11,6,0.562656747323613,700
"25J19","JAM","2018-09-05",2018,37.1554,-76.7189,3,2.5,0.601018483397551,694
"25J20","JAM","2018-08-20",2018,37.2272,-76.8138,6,3.24083733558655,0.529818408701525,855
"25J21","JAM","2018-07-31",2018,37.2383,-76.9651,10.5,2.5,0.695082711782277,597
"25J22","JAM","2018-07-31",2018,37.283,-77.0505,2.2,2.5,9.74757410225618,597
"25J26","JAM","2018-09-05",2018,37.0819,-76.5373,2.1,2.5,0.644650531820995,709
"25J27","JAM","2018-09-05",2018,37.0015,-76.5244,3.5,2.5084400177002,0.596575565724091,546
"25M01","VBY","2018-08-13",2018,36.9713,-76.0457,9.5,16,1.08545640906961,1077
"25M02","VBY","2018-08-13",2018,37.0312,-76.0884,11.5,12.5604610443115,0.357711122981409,1326
"25M03","VBY","2018-08-13",2018,37.0198,-76.2509,5,8,0.927284939747506,982
"25M04","VBY","2018-08-16",2018,37.1776,-76.2934,4.4,4,0.549538044487616,1728
"25M05","VBY","2018-08-13",2018,37.1961,-76.142,9,10.5283889770508,0.641593986221217,1990
"25M06","VBY","2018-08-13",2018,37.2582,-76.0714,11,16,0.770677460640116,2162
"25M07","VBY","2018-08-13",2018,37.2698,-76.1523,11,11.2893877029419,0.401849167480909,2156
"25M08","VBY","2018-08-13",2018,37.3007,-76.1056,20,18.7015151977539,0.568231093082475,2242
"25M09","VBY","2018-08-24",2018,37.3134,-76.3848,2.9,5.07233905792236,0.875628605991816,2137
"25M10","VBY","2018-08-24",2018,37.2973,-76.451,1,6,5.40127242540968,1884
"25M11","VBY","2018-08-24",2018,37.3302,-76.3992,4.4,6.70550727844238,0.655357638128803,2136
"25M12","VBY","2018-08-13",2018,37.4551,-76.0353,13.5,9,0.898948653473899,2582
"25M13","VBY","2018-08-13",2018,37.4711,-76.2378,4.8,5.62097024917603,0.893514586684545,2565
"25M14","VBY","2018-08-13",2018,37.5071,-75.9624,2.2,4,1.31637796062763,2669
"25M15","VBY","2018-08-14",2018,37.6452,-75.9252,5.5,3.41500973701477,1.14149515453109,3008
"25M16","VBY","2018-08-14",2018,37.6969,-76.2548,8.5,9.44257640838623,0.652200704603287,3151
"25M18","VBY","2018-08-14",2018,37.7641,-76.1571,8.5,11.9080486297607,0.721109639212528,3413
"25M19","VBY","2018-08-14",2018,37.7548,-75.8995,7.3,4.40000009536743,1.14753737981759,3346
"25M20","VBY","2018-08-14",2018,37.7733,-75.8461,5.8,6,0.687551720313965,3348
"25M21","VBY","2018-08-14",2018,37.8467,-75.9386,17,8,1.26138461196896,3682
"25M22","VBY","2018-08-14",2018,37.8546,-76.0354,3.3,3.84286379814148,0.715265163721456,3845
"25M23","VBY","2018-08-30",2018,37.8771,-75.8565,2.9,3.73054385185242,1.06142502066508,3769
"25M24","VBY","2018-08-30",2018,37.8929,-75.8708,2.3,3,1.38961211546461,3852
"25M25","VBY","2018-08-30",2018,37.9407,-75.7612,3.5,2.5,0.575327060510386,3940
"25M26","VBY","2018-08-13",2018,37.3872,-76.006,6.2,4.74610280990601,1.95743682997893,2416
"25R01","RAP","2018-08-08",2018,37.6137,-76.3673,1.3,6,0.787350832065556,2890
"25R02","RAP","2018-08-08",2018,37.5764,-76.3799,2.4,8,1.74871792010064,2806
"25R04","RAP","2018-08-14",2018,37.6277,-76.429,12.8,9,0.783959600863808,2886
"25R05","RAP","2018-08-08",2018,37.6421,-76.4559,7.5,4.40000009536743,0.59835628056128,2968
"25R06","RAP","2018-08-08",2018,37.6153,-76.4704,5,6.0604453086853,0.860237692364492,2883
"25R07","RAP","2018-08-08",2018,37.6611,-76.4871,3.5,4.30000019073486,1.62824593927577,2965
"25R08","RAP","2018-08-14",2018,37.6314,-76.5249,14.3,5.8697657585144,0.820817119080766,2879
"25R09","RAP","2018-08-08",2018,37.645,-76.5168,1.2,6,0.484218005344792,2963
"25R10","RAP","2018-08-08",2018,37.6461,-76.5225,3.5,6,0.20693866922011,2963
"25R11","RAP","2018-08-08",2018,37.6284,-76.5492,1.5,4.7011284828186,1.08490429318923,2878
"25R12","RAP","2018-08-08",2018,37.641,-76.5565,4.5,7.1644287109375,0.914685738822722,2961
"25R13","RAP","2018-08-14",2018,37.678,-76.5519,14.3,9,1.0004797037869,3045
"25R14","RAP","2018-08-08",2018,37.6906,-76.5405,2.1,5,0.590577483936293,3130
"25R15","RAP","2018-08-08",2018,37.7033,-76.5817,4.7,4.19999980926514,0.145604283437067,3211
"25R16","RAP","2018-08-08",2018,37.7723,-76.6299,6.2,4.85528564453125,0.510591221086398,3628
"25R17","RAP","2018-08-08",2018,37.8063,-76.7015,6.7,5.01927423477173,0.736955880424462,3877
"25R18","RAP","2018-08-07",2018,38.0093,-76.9171,1.3,2.5,7.54466030172867,4962
"25R19","RAP","2018-08-07",2018,38.0129,-76.9193,1.3,2.5,7.96640511167062,4962
"25R20","RAP","2018-08-07",2018,38.0281,-76.9274,1.7,2.5,9.70168021675126,4962
"25R26","RAP","2018-08-07",2018,37.9169,-76.8077,2.5,4.29651069641113,0.679376322275663,4628
"25R27","RAP","2018-08-08",2018,37.81,-76.6849,3.9,4,1.07292447004145,3961
"25Y01","YRK","2018-08-29",2018,37.2527,-76.4425,2.4,6,1.02452934875109,1884
"25Y02","YRK","2018-08-15",2018,37.23,-76.4472,12.5,9,0.794430244688394,1800
"25Y03","YRK","2018-08-15",2018,37.2377,-76.4665,10,6.45880794525146,0.490090463775782,1798
"25Y04","YRK","2018-08-15",2018,37.2342,-76.4782,11.8,8,0.735578700960932,1714
"25Y05","YRK","2018-08-29",2018,37.2622,-76.545,2.3,4,0.490128224144558,1792
"25Y06","YRK","2018-08-29",2018,37.2815,-76.5471,9.5,4.5,0.615364194031518,1876
"25Y08","YRK","2018-08-29",2018,37.2943,-76.6345,2.1,3.5,2.2319775931852,1871
"25Y09","YRK","2018-08-29",2018,37.3367,-76.6052,8.7,5,0.803828466152317,2038
"25Y10","YRK","2018-08-29",2018,37.341,-76.6183,5.3,3.58417081832886,0.847560484568799,2037
"25Y11","YRK","2018-08-29",2018,37.3545,-76.6541,2,4,0.289810258809504,2035
"25Y12","YRK","2018-08-29",2018,37.3879,-76.6813,2,3.5,0.331008557073912,2117
"25Y14","YRK","2018-08-29",2018,37.4046,-76.6889,3.3,3.79999995231628,1.27092694278047,2200
"25Y15","YRK","2018-08-23",2018,37.4613,-76.738,6.5,3,1.65691815807002,2282
"25Y16","YRK","2018-08-23",2018,37.4675,-76.7383,7.2,3,2.28334616192933,2282
"25Y17","YRK","2018-08-23",2018,37.4798,-76.7429,2.5,3,3.70257525236279,2282
"25Y18","YRK","2018-08-23",2018,37.4915,-76.7687,5.5,3,5.95987075819316,2282
"25Y19","YRK","2018-08-23",2018,37.4942,-76.7716,5.5,3,6.35353558263598,2282
"25Y28","YRK","2018-08-29",2018,37.3661,-76.6497,5,4,1.36613516300124,2035
"26101","PMR","2019-08-20",2019,37.95975,-76.3114,10.799,11.4545707702637,0.788504267932756,4496
"26102","PMR","2019-08-20",2019,38.00502,-76.3656,12.183,11.3314580917358,0.833601624082262,4660
"26103","PMR","2019-08-20",2019,38.05275,-76.4744,10.808,11.2621984481812,0.996732301983791,4988
"26104","PMR","2019-09-24",2019,38.10231,-76.4764,2.063,8,0.459528833133938,5158
"26105","PMR","2019-08-20",2019,38.12893,-76.5697,9.569,10,0.189661674035956,5319
"26106","PMR","2019-08-20",2019,38.1336,-76.5052,2.465,7,1.14770200665366,5241
"26107","PMR","2019-08-20",2019,38.17852,-76.7708,7.304,8,1.35475107976819,5728
"26108","PMR","2019-09-24",2019,38.1874,-76.8801,4.866,4.7018027305603,1.02668127406909,5891
"26109","PMR","2019-08-20",2019,38.19317,-76.6287,8.86,9.65410137176514,0.634508749000686,5569
"26110","PMR","2019-08-20",2019,38.19562,-76.8028,7.304,8.01253128051758,1.13330515379944,5811
"26111","PMR","2019-08-20",2019,38.19743,-76.6364,8.656,8.19999980926514,1.34926703862696,5568
"26112","PMR","2019-08-20",2019,38.2001,-76.6563,8.28,8.41030120849609,0.423644851649542,5651
"26113","PMR","2019-08-20",2019,38.2158,-76.659,7.586,8.41030120849609,1.35683516052914,5651
"26114","PMR","2019-09-18",2019,38.21628,-76.7348,5.964,7.98771810531616,1.41084639926985,5731
"26115","PMR","2019-09-18",2019,38.22339,-76.7961,4.986,9,1.20116660595083,5896
"26116","PMR","2019-09-18",2019,38.22363,-76.748,1.804,3.80381464958191,1.36231628594943,5815
"26117","PMR","2019-09-18",2019,38.22606,-76.7,5.674,6.94104385375977,1.07002787123431,5733
"26118","PMR","2019-09-24",2019,38.22789,-76.885,6.653,6.31723737716675,0.395434762937643,5976
"26119","PMR","2019-09-24",2019,38.26002,-76.928,7.474,7.01145029067993,0.73280364048065,6143
"26120","PMR","2019-09-24",2019,38.28674,-76.9964,3.789,3.58720922470093,1.01389366752722,6310
"26122","PMR","2019-09-26",2019,38.3603,-77.2674,3.544,3.07549643516541,1.48407885449753,6724
"26123","PMR","2019-09-26",2019,38.39478,-77.0977,7.736,6,1.05945664133426,6645
"26126","PMR","2019-09-18",2019,38.22349,-76.8455,5.814,6.99853324890137,1.35342429373767,5894
"26202","PXR","2019-08-29",2019,38.31402,-76.4773,5.878,9,1.4369484211267,5839
"26204","PXR","2019-08-29",2019,38.32322,-76.4825,4.43,7,1.32706532998031,5923
"26205","PXR","2019-08-29",2019,38.32347,-76.4883,2.882,7,1.72671903343075,5923
"26206","PXR","2019-08-29",2019,38.33209,-76.4825,2.154,7,1.00267282584662,5923
"26207","PXR","2019-08-29",2019,38.38125,-76.53,6.271,8,0.966998935889986,6171
"26208","PXR","2019-08-29",2019,38.39729,-76.5512,10.874,4,1.27475346096152,6254
"26211","PXR","2019-08-14",2019,38.41409,-76.5619,4.17,4,0.909007954084335,6254
"26212","PXR","2019-08-14",2019,38.42634,-76.6006,5.348,5.07083082199097,0.576046341910271,6335
"26213","PXR","2019-08-14",2019,38.43593,-76.6252,5.435,4,0.553835241107855,6417
"26214","PXR","2019-08-14",2019,38.44023,-76.6177,4.976,4.87804937362671,0.495560019108503,6418
"26215","PXR","2019-08-14",2019,38.44587,-76.6052,1.039,4.87804937362671,0.794848794477498,6418
"26216","PXR","2019-08-14",2019,38.45258,-76.6209,2.755,4.87804937362671,1.18927571987997,6418
"26217","PXR","2019-08-14",2019,38.46071,-76.6561,2.722,4,2.09675913494539,6501
"26218","PXR","2019-08-14",2019,38.46568,-76.6511,4.986,4,1.65780777406365,6501
"26219","PXR","2019-08-14",2019,38.49273,-76.6659,5.917,4,4.37853469719924,6501
"26220","PXR","2019-08-14",2019,38.52552,-76.6602,1.982,4,7.31015232575732,6501
"26221","PXR","2019-08-14",2019,38.52958,-76.6748,1.107,4,8.22628503570398,6501
"26226","PXR","2019-08-29",2019,38.40623,-76.5335,3.479,7.73927545547485,1.83163597979154,6172
"26227","PXR","2019-08-29",2019,38.37728,-76.5282,4.604,4,1.33308854247192,6088
"26229","PXR","2019-08-21",2019,38.30938,-76.4307,16.705,8.13983821868896,0.76955724038619,5842
"26302","MWT","2019-08-21",2019,38.96458,-76.4582,5.872,2.5,1.26013935898496,8362
"26303","MWT","2019-08-27",2019,38.96622,-76.482,2.464,2.5,2.43158606861004,8362
"26304","MWT","2019-08-27",2019,39.01277,-76.5104,5.973,2.5,6.19036256959605,8362
"26306","MWT","2019-08-27",2019,39.06146,-76.4708,4.247,3,4.57160945930725,8613
"26307","MWT","2019-08-27",2019,39.08429,-76.4628,2.816,3,4.00417928898254,8613
"26308","MWT","2019-08-27",2019,39.08775,-76.4507,3.701,3,3.24588842377494,8613
"26309","MWT","2019-08-22",2019,39.17895,-76.4561,5.074,4.375,0.710315599512659,8772
"26310","MWT","2019-08-13",2019,39.19568,-76.4851,6.323,4.71288347244263,1.25486783876204,8770
"26311","MWT","2019-08-13",2019,39.19935,-76.4876,5.084,4.35026073455811,1.41713632791358,8769
"26312","MWT","2019-08-13",2019,39.20213,-76.5163,5.921,4.22010087966919,0.578880435673817,8767
"26313","MWT","2019-08-13",2019,39.2068,-76.5098,6.066,4.22010087966919,1.33164787376869,8767
"26314","MWT","2019-08-12",2019,39.22266,-76.5045,3.035,4.22010087966919,3.07092170895292,8767
"26315","MWT","2019-08-12",2019,39.22341,-76.5454,5.817,3,2.62591466661653,8766
"26316","MWT","2019-08-12",2019,39.2281,-76.5235,4.213,3,2.94826527702947,8766
"26317","MWT","2019-08-15",2019,39.23705,-76.42,2.382,2.5,2.87473912839716,8941
"26319","MWT","2019-09-03",2019,39.31074,-76.4346,1.913,2.94476985931396,6.10990808219111,9024
"26320","MWT","2019-09-03",2019,39.3132,-76.4406,1.781,2.94476985931396,6.68583706770737,9024
"26321","MWT","2019-09-20",2019,39.32273,-76.2998,2.697,2.99106216430664,0.669117901905187,9111
"26322","MWT","2019-09-20",2019,39.34365,-76.2573,1.128,4.31030750274658,1.53705673245819,9198
"26323","MWT","2019-09-20",2019,39.35652,-76.3413,1.472,2.5,3.68629268878446,9109
"26324","MWT","2019-09-20",2019,39.36459,-76.2746,0.824,4.31030750274658,4.16129005695502,9198
"26325","MWT","2019-09-20",2019,39.37926,-76.3153,2.043,2.5,5.79724625494765,9109
"26326","MWT","2019-08-27",2019,38.92462,-76.5177,2.02,4.09354972839355,4.15583294334043,8110
"26401","MET","2019-09-12",2019,38.05795,-75.8407,3.5,2.5,1.03868373022957,4444
"26403","MET","2019-09-11",2019,38.25376,-75.9382,2.295,2.5,1.29323743562131,5201
"26404","MET","2019-09-11",2019,38.26086,-75.9391,1.893,2.5,1.26462442445587,5285
"26405","MET","2019-09-11",2019,38.27373,-75.9206,2.4,2.5,1.416405696943,5286
"26406","MET","2019-09-11",2019,38.32798,-75.899,1.79,2.5,5.19438308944431,5286
"26407","MET","2019-09-11",2019,38.33304,-75.8832,2.326,2.5,6.09475801859561,5286
"26409","MET","2019-09-10",2019,38.60447,-76.1347,5,3.71314716339111,1.06103123406517,6880
"26410","MET","2019-09-10",2019,38.6565,-75.9587,4.395,2.5,9.55698610664867,6632
"26413","MET","2019-09-09",2019,38.98168,-76.2627,0.569,3.62178421020508,0.985972158195748,8549
"26414","MET","2019-09-09",2019,38.99671,-76.1902,11.68,3,0.727739262604685,8637
"26415","MET","2019-09-09",2019,39.00235,-76.2025,1.98,3,0.726582172794578,8637
"26417","MET","2019-09-09",2019,39.07311,-76.1562,0.562,3.1455557346344,1.56522897325126,8804
"26418","MET","2019-09-09",2019,39.12772,-76.0923,2.383,3.1455557346344,9.69511636167963,8804
"26420","MET","2019-08-28",2019,39.37064,-75.9246,4.959,2.8873336315155,8.26198712978068,9550
"26421","MET","2019-08-22",2019,39.37548,-76.0564,4.299,3.26476144790649,1.39468104201549,9546
"26422","MET","2019-08-28",2019,39.44969,-75.9782,3.38,4,0.779059639901234,10047
"26423","MET","2019-08-28",2019,39.48466,-75.9212,0.48,3,3.4768523598148,10215
"26424","MET","2019-08-28",2019,39.48561,-75.9463,7.572,4.09999990463257,1.81640791379895,10214
"26426","MET","2019-09-09",2019,39.10021,-76.157,2.748,3.1455557346344,3.97306643578714,8804
"26427","MET","2019-09-09",2019,39.07473,-76.1914,5.014,3,0.627869531945796,8803
"26428","MET","2019-09-12",2019,37.95119,-75.6652,1,2.5,1.43046730287089,3942
"26501","MMS","2019-08-20",2019,37.96632,-76.111,6.314,6.36967992782593,0.357768553472191,4347
"26502","MMS","2019-08-20",2019,38.02297,-76.2602,11.446,11.3853025436401,0.456405606205473,4671
"26503","MMS","2019-08-20",2019,38.02683,-76.1747,8.078,7.88922119140625,1.12356186203137,4680
"26504","MMS","2019-09-12",2019,38.05646,-75.9182,3.599,5.93013000488281,1.05584532585823,4526
"26505","MMS","2019-09-12",2019,38.0837,-75.9314,2.388,2.66308379173279,1.36947545430107,4610
"26506","MMS","2019-09-12",2019,38.11146,-75.9706,10.152,7,0.102110162347771,4777
"26507","MMS","2019-08-20",2019,38.11177,-76.1613,7.821,7.38893699645996,0.380962688723612,4936
"26508","MMS","2019-08-20",2019,38.19168,-76.1852,7.9,7.09903335571289,1.29759941668733,5273
"26509","MMS","2019-09-11",2019,38.20281,-76.0346,9,2.5,1.3575801395232,5113
"26510","MMS","2019-08-21",2019,38.22812,-76.381,7.475,6.87913036346436,0.226749134402297,5508
"26511","MMS","2019-09-11",2019,38.31842,-76.1813,2,2.5,3.42708668496963,5611
"26512","MMS","2019-08-21",2019,38.32995,-76.3673,9.162,9.05632877349854,0.188842896552118,5850
"26513","MMS","2019-09-11",2019,38.35879,-76.1938,1.3,2.5,4.94737849424418,5778
"26514","MMS","2019-08-21",2019,38.39365,-76.3157,6.853,11,0.386362500450301,6026
"26515","MMS","2019-09-10",2019,38.49576,-76.2739,1.5,2.5,0.978475250948102,6452
"26516","MMS","2019-09-10",2019,38.65178,-76.2062,6.7,6.22999000549316,0.55733918958715,7129
"26517","MMS","2019-08-21",2019,38.71525,-76.3726,4.818,5.14564990997314,0.0913382910087129,7454
"26518","MMS","2019-08-21",2019,38.71892,-76.5113,3.32,5,0.493893052570901,7439
"26519","MMS","2019-08-21",2019,38.76453,-76.4967,7.606,8.4728479385376,0.610221199674045,7608
"26520","MMS","2019-08-30",2019,38.78282,-76.3275,0.895,3.89048194885254,0.990454514537138,7793
"26521","MMS","2019-08-21",2019,38.81948,-76.4722,7.305,5,0.551122397318455,7861
"26522","MMS","2019-08-30",2019,38.82661,-76.2091,8.445,6,0.956796481412633,8052
"26523","MMS","2019-08-30",2019,38.88519,-76.2547,9.632,7,0.609221727271737,8217
"26524","MMS","2019-08-30",2019,38.9152,-76.2346,6.256,3,1.25908940970659,8385
"26525","MMS","2019-08-30",2019,38.94146,-76.2159,1.492,4.96612215042114,2.10266618003316,8386
"26601","UPB","2019-08-21",2019,39.0386,-76.3549,12.985,12.0556974411011,1.38036864202619,8621
"26602","UPB","2019-08-21",2019,39.04002,-76.3135,4.986,3,0.154046736360004,8626
"26603","UPB","2019-08-21",2019,39.05577,-76.2794,7.379,5.16826105117798,1.06055876666677,8712
"26604","UPB","2019-08-21",2019,39.06843,-76.3332,10.088,11.1323490142822,1.59354441753305,8706
"26605","UPB","2019-08-21",2019,39.09168,-76.2624,3.321,4.52852916717529,0.874385467207294,8796
"26606","UPB","2019-08-21",2019,39.1109,-76.3893,6.588,6.16593313217163,0.862395707438317,8698
"26607","UPB","2019-08-22",2019,39.14507,-76.3406,6.382,7.19010448455811,1.56302811467315,8784
"26609","UPB","2019-08-22",2019,39.16708,-76.4142,5.307,7,1.01342775623609,8776
"26610","UPB","2019-08-21",2019,39.1807,-76.2997,6.166,8.24049282073975,2.1211758432035,8869
"26612","UPB","2019-09-03",2019,39.23038,-76.3861,0.543,3,1.73462095631745,8943
"26613","UPB","2019-09-20",2019,39.28058,-76.2872,3.56,4.56924629211426,2.44506367381785,9031
"26614","UPB","2019-09-20",2019,39.28252,-76.2967,3.568,4.22412252426147,2.18302864635503,9030
"26615","UPB","2019-08-22",2019,39.29977,-76.2409,4.743,6,1.48344557477418,9117
"26616","UPB","2019-09-20",2019,39.30071,-76.301,0.921,2.99106216430664,1.8297916779141,9111
"26618","UPB","2019-08-22",2019,39.40892,-76.0259,4.092,7.81810808181763,0.895627569070238,9628
"26619","UPB","2019-08-22",2019,39.41858,-76.0139,3.964,2.64721536636353,0.421507364085664,9713
"26620","UPB","2019-08-22",2019,39.41885,-76.0825,2.533,2.99837422370911,0.586452272128619,9539
